1608709850702	275165376044	31.2898367677033491	121.206104064514037	150.881085338360748	2
1608709850712	275165376054	31.289836768002008	121.206104064891093	150.880976055328773	2
1608709850723	275165376064	31.2898367681891898	121.206104065379151	150.881303904424698	2
1608709850732	275165376074	31.2898367683866709	121.206104065879998	150.881672734657599	2
1608709850742	275165376084	31.289836768444335	121.206104066249139	150.881850319584572	2
1608709850752	275165376094	31.2898367683388017	121.206104066414312	150.881659074278616	2
1608709850763	275165376104	31.2898367681041272	121.206104066663087	150.882246470575467	2
1608709850772	275165376114	31.2898367678719431	121.206104066861656	150.882915829146299	2
1608709850782	275165376124	31.2898367676915896	121.206104067017449	150.883516885822161	2
1608709850792	275165376134	31.2898367673561317	121.206104067254898	150.883899376434073	2
1608709850804	275165376144	31.2898367669718453	121.206104067422515	150.884281867045956	2
1608709850812	275165376154	31.2898367663382899	121.206104067357359	150.884555074625894	2
1608709850822	275165376164	31.2898368148071562	121.206104090866489	150.880197413725995	2
1608709850832	275165376174	31.2898368149814061	121.206104091065839	150.880634545853866	2
1608709850843	275165376184	31.2898368148665149	121.206104091100102	150.881071677981765	2
1608709850852	275165376194	31.2898368145921637	121.206104091033694	150.881454168593649	2
1608709850862	275165376204	31.2898368145498651	121.206104091183562	150.881782017689574	2
1608709850872	275165376214	31.2898368141708403	121.206104090978329	150.881959602616519	2
1608709850883	275165376224	31.2898368136834861	121.206104090690772	150.882150847922475	2
1608709850892	275165376234	31.2898368132094156	121.206104090524065	150.882465036639417	2
1608709850902	275165376244	31.2898368125400239	121.206104090179409	150.882833866872318	2
1608709850912	275165376254	31.2898368118105026	121.206104089766654	150.883189036726236	2
1608709850923	275165376264	31.2898368110178602	121.206104089361176	150.883339300895187	2
1608709850932	275165376274	31.2898368100088717	121.206104088836341	150.88335296127417	2
1608709850942	275165376284	31.2898368088432335	121.206104088108759	150.884131602877005	2
1608709850952	275165376294	31.2898368077793876	121.206104087344002	150.884213565150986	2
1608709850963	275165376304	31.2898368067063366	121.206104086631157	150.884268206666945	2
1608709850972	275165376314	31.2898368053567673	121.206104085769084	150.884322848182961	2
1608709850982	275165376324	31.2898368038857129	121.206104085048054	150.884514093488889	2
1608709850992	275165376334	31.2898368024988791	121.206104084345867	150.884828282205831	2
1608709851004	275165376344	31.2898368009530259	121.206104083490132	150.884896584100801	2
1608709851012	275165376354	31.2898367993103257	121.206104082575322	150.884964885995771	2
1608709851022	275165376364	31.289836807075897	121.206104086123773	150.880006168420039	2
1608709851032	275165376374	31.289836807269424	121.206104086362743	150.880347677894946	2
1608709851043	275165376384	31.2898368073318167	121.206104086549857	150.880620885474883	2
1608709851052	275165376394	31.2898368074100652	121.206104086793459	150.880415979789916	2
1608709851062	275165376404	31.2898368073512785	121.206104086849209	150.880293036378959	2
1608709851072	275165376414	31.2898368072243898	121.206104086928434	150.88089409305482	2
1608709851083	275165376424	31.2898368069520316	121.206104087048146	150.881495149730654	2
1608709851092	275165376434	31.2898368066803592	121.206104087166324	150.881795678068585	2
1608709851102	275165376444	31.2898368062998244	121.206104087132957	150.882273791333461	2
1608709851112	275165376454	31.2898368058284966	121.206104087057781	150.882765564977348	2
1608709851123	275165376464	31.2898368052323583	121.206104086954582	150.882820206493335	2
1608709851132	275165376474	31.2898368044919657	121.206104086862737	150.882437715881423	2
1608709851142	275165376484	31.2898368036974759	121.206104086737568	150.882574319671392	2
1608709851152	275165376494	31.2898368026984279	121.206104086596667	150.883011451799291	2
1608709851163	275165376504	31.2898368015966248	121.206104086419174	150.883721791507099	2
1608709851172	275165376514	31.2898368004356513	121.206104086139646	150.884158923634999	2
1608709851182	275165376524	31.2898367992929103	121.20610408575844	150.884377489698949	2
1608709851192	275165376534	31.2898367979084355	121.206104085257365	150.884841942584814	2
1608709851204	275165376544	31.2898367963943613	121.206104084773159	150.885306395470707	2
1608709851212	275165376554	31.2898367948806211	121.206104084318056	150.885634244566603	2
1608709851222	275165376564	31.2898368026924274	121.206104087706734	150.880675526990871	2
1608709851232	275165376574	31.28983680287228	121.206104087724285	150.880784810022817	2
1608709851243	275165376584	31.2898368029928413	121.206104087690989	150.880798470401828	2
1608709851252	275165376594	31.2898368030576393	121.206104087809649	150.881481489351643	2
1608709851262	275165376604	31.2898368029516938	121.206104087817025	150.881741036552597	2
1608709851272	275165376614	31.2898368028271783	121.206104087687066	150.881986923374541	2
1608709851283	275165376624	31.2898368025259934	121.206104087398444	150.881822998826578	2
1608709851292	275165376634	31.28983680216378	121.20610408704222	150.882014244132534	2
1608709851302	275165376644	31.289836801861842	121.206104086745	150.882724583840371	2
1608709851312	275165376654	31.2898368014844834	121.206104086411614	150.883120734831238	2
1608709851323	275165376664	31.2898368009359444	121.206104085876916	150.883120734831238	2
1608709851332	275165376674	31.2898368002505478	121.206104085302712	150.883311980137194	2
1608709851342	275165376684	31.289836799640554	121.206104084734818	150.883626168854136	2
1608709851352	275165376694	31.2898367988940365	121.206104084126835	150.883762772644076	2
1608709851363	275165376704	31.2898367980513186	121.206104083439897	150.883994999087037	2
1608709851372	275165376714	31.2898367969874194	121.206104082658527	150.884555074625894	2
1608709851382	275165376724	31.2898367960249502	121.206104081935806	150.884322848182961	2
1608709851392	275165376734	31.2898367948500606	121.206104081191654	150.884035980224013	2
1608709851404	275165376744	31.2898367934968711	121.206104080284206	150.884240885908952	2
1608709851412	275165376754	31.2898367920357856	121.206104079415837	150.8845277538679	2
1608709851422	275165376764	31.2898367998626306	121.206104083081428	150.879746621219113	2
1608709851432	275165376774	31.2898368001454621	121.206104083448778	150.880170092968001	2
1608709851444	275165376784	31.289836800306194	121.206104083763094	150.880593564716861	2
1608709851452	275165376794	31.2898368004188683	121.206104083940389	150.880825791159822	2
1608709851462	275165376804	31.2898368004908498	121.20610408413485	150.880976055328773	2
1608709851472	275165376814	31.2898368003551681	121.206104084207496	150.881071677981765	2
1608709851484	275165376824	31.2898368002608933	121.206104084447944	150.881276583666704	2
1608709851492	275165376834	31.2898368000707592	121.206104084590621	150.88175469693158	2
1608709851502	275165376844	31.2898367994575857	121.206104084574093	150.882396734744418	2
1608709851512	275165376854	31.2898367989920345	121.206104084618019	150.88271092346136	2
1608709851524	275165376864	31.2898367985002963	121.206104084632855	150.882915829146299	2
1608709851532	275165376874	31.2898367976534395	121.206104084363972	150.882888508388305	2
1608709851542	275165376884	31.2898367969020086	121.206104084388159	150.88292948952531	2
1608709851552	275165376894	31.289836796002497	121.206104084316621	150.88343492354818	2
1608709851563	275165376904	31.2898367950108671	121.206104084027842	150.883339300895187	2
1608709851572	275165376914	31.2898367939336275	121.206104083656953	150.883257338621206	2
1608709851582	275165376924	31.2898367926784324	121.206104083374612	150.884350168940955	2
1608709851592	275165376934	31.2898367914501456	121.206104082984794	150.884964885995771	2
1608709851604	275165376944	31.2898367901691934	121.206104082550311	150.885292735091724	2
1608709851612	275165376954	31.2898367887923534	121.206104082006817	150.88562058418762	2
1608709851622	275165376964	31.2898367776275563	121.206104076436432	150.885852810630553	2
1608709851632	275165376974	31.289836766395819	121.206104070846138	150.886085037073514	2
1608709851644	275165376984	31.2898367550903167	121.20610406529174	150.886030395557526	2
1608709851652	275165376994	31.2898367437389631	121.206104059693786	150.886426546548421	2
1608709851662	275165377004	31.2898367524611345	121.206104063469397	150.881863979963555	2
1608709851672	275165377014	31.2898367532619659	121.206104063745002	150.881768357310591	2
1608709851684	275165377024	31.2898367540605804	121.206104064051203	150.881809338447596	2
1608709851692	275165377034	31.2898367547132992	121.206104064209271	150.882424055502412	2
1608709851702	275165377044	31.2898367552390582	121.206104064446393	150.882738244219354	2
1608709851712	275165377054	31.2898367556313666	121.20610406455539	150.882738244219354	2
1608709851724	275165377064	31.289836756007599	121.20610406465417	150.882615300808368	2
1608709851732	275165377074	31.2898367563053839	121.206104064729715	150.883025112178274	2
1608709851742	275165377084	31.2898367565568627	121.20610406454729	150.882915829146299	2
1608709851752	275165377094	31.2898367566038331	121.206104064378508	150.883011451799291	2
1608709851764	275165377104	31.2898367565749602	121.206104064134081	150.88292948952531	2
1608709851772	275165377114	31.2898367565631048	121.206104063946967	150.882970470662286	2
1608709851782	275165377124	31.2898367564350615	121.206104063775399	150.883175376347253	2
1608709851792	275165377134	31.2898367560533366	121.206104063461709	150.88335296127417	2
1608709851804	275165377144	31.2898367556488779	121.206104063089356	150.883694470749106	2
1608709851812	275165377154	31.2898367552918515	121.206104062657516	150.883366621653181	2
1608709851822	275165377164	31.2898368045682069	121.206104086435658	150.878899677721307	2
1608709851832	275165377174	31.2898368047349251	121.206104086531013	150.879241187196214	2
1608709851844	275165377184	31.2898368047803608	121.206104086705295	150.879842243872076	2
1608709851852	275165377194	31.2898368047943265	121.206104086794909	150.880238394862971	2
1608709851862	275165377204	31.2898368047181066	121.20610408683244	150.880620885474883	2
1608709851872	275165377214	31.28983680433792	121.206104086704187	150.881194621392723	2
1608709851883	275165377224	31.2898368038185772	121.206104086681307	150.88175469693158	2
1608709851892	275165377234	31.2898368033236203	121.206104086557559	150.881918621479542	2
1608709851902	275165377244	31.2898368028308624	121.206104086407464	150.881959602616519	2
1608709851912	275165377254	31.2898368022453575	121.206104086237602	150.882082546027505	2
1608709851924	275165377264	31.2898368014216608	121.20610408589576	150.882369413986424	2
1608709851932	275165377274	31.2898368005645509	121.206104085552809	150.882902168767288	2
1608709851942	275165377284	31.2898367995819591	121.20610408516292	150.882833866872318	2
1608709851952	275165377294	31.2898367985625363	121.206104084750976	150.883079753694261	2
1608709851964	275165377304	31.2898367974204596	121.206104084276603	150.883325640516205	2
1608709851972	275165377314	31.289836796051901	121.206104083749096	150.883694470749106	2
1608709851982	275165377324	31.2898367948984877	121.206104083219529	150.884172584013982	2
1608709851992	275165377334	31.2898367934685879	121.206104082467704	150.884350168940955	2
1608709852004	275165377344	31.2898367917773967	121.206104081641186	150.884869263342807	2
